"FECHA DEL CURSO","CODIGO DEPTAMENTPO","DEPARTAMENTO","CODIGO MUNICIPIO","MUNICIPIO","AREA","CURSO","NUMERO DE PARTICIPANTE EXTERNO","NUMERO DE PARTICIPANTE INTERNO","TOTAL PARTICIPANTES","COSTO UNITARIO","TOTAL RECAUDO"
"2024 Sep 27 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA  DE PAR TORSIONAL","0","1","1","0","0"
"2024 Sep 27 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","INCERTIDUMBRE DE LAS MEDICIONES","0","1","1","0","0"
"2024 Sep 27 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","CURSO DE FORMACIÓN POR DEMANDA","ESTIMACIÓN DE INCERTIDUMBRE DE MUESTREO","0","1","1","0","0"
"2024 Sep 28 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","INCERTIDUMBRE DE LAS MEDICIONES","1","0","1","1,430,700","1,430,700"
"2024 Sep 30 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","ESTADÍSTICA BÁSICA","1","0","1","1,389,900","1,389,900"
"2024 Sep 30 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","ESTADÍSTICA BÁSICA","1","0","1","1,389,900","1,389,900"
"2024 Sep 30 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","ESTADÍSTICA BÁSICA","1","0","1","1,389,900","1,389,900"
"2024 Sep 30 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","ESTADÍSTICA BÁSICA","1","0","1","1,389,900","1,389,900"
"2024 Oct 09 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","CURSO DE FORMACIÓN POR DEMANDA","DESARROLLO DE MR IN HOUSE PARA MEDICIÓN DE PROPIEDADES QUÍMICAS","0","1","1","0","0"
"2024 Oct 10 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","CURSO DE FORMACIÓN POR DEMANDA","INCERTIDUMBRE DE MEDICIÓN EN ANÁLISIS QUÍMICOS CUANTITATIVOS","0","1","1","0","0"
"2024 Oct 17 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","CURSO DE FORMACIÓN POR DEMANDA","INCERTIDUMBRE DE MEDICIÓN EN ANÁLISIS QUÍMICOS CUANTITATIVOS","0","1","1","0","0"
"2024 Oct 17 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","ESTADÍSTICA BÁSICA","1","0","1","1,389,900","1,389,900"
"2024 Oct 18 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","ESTADÍSTICA BÁSICA","0","1","1","0","0"
"2024 May 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","CURSO DE FORMACIÓN POR DEMANDA","ESTIMACIÓN DE INCERTIDUMBRE DE MUESTREO","0","1","1","0","0"
"2024 May 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","INCERTIDUMBRE DE LAS MEDICIONES","1","0","1","1,430,700","1,430,700"
"2024 Feb 26 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Mar 21 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Mar 21 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Mar 21 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Mar 21 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Mar 21 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Mar 26 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE GRANDES VOLÚMENES","1","0","1","1,430,700","1,430,700"
"2024 Mar 26 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE GRANDES VOLÚMENES","1","0","1","1,430,700","1,430,700"
"2024 Mar 26 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE GRANDES VOLÚMENES","1","0","1","1,430,700","1,430,700"
"2024 Mar 26 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE GRANDES VOLÚMENES","1","0","1","1,430,700","1,430,700"
"2024 Apr 08 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Apr 11 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE PRESIÓN","0","1","1","0","0"
"2024 Apr 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Apr 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Apr 17 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Apr 17 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Apr 22 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 Apr 22 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 May 04 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 May 06 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 May 10 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 15 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 22 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE GRANDES VOLÚMENES","1","0","1","1,430,700","1,430,700"
"2024 May 27 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 May 31 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 May 31 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 Jul 02 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Jul 04 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Jul 08 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Jul 09 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","1,389,900","1,389,900"
"2024 Jul 18 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","1,334,304","1,334,304"
"2024 Jul 24 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Jul 24 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Jul 24 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Aug 21 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Aug 27 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE PRESIÓN","1","0","1","1,430,700","1,430,700"
"2024 Sep 02 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Sep 04 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE PRESIÓN","1","0","1","1,430,700","1,430,700"
"2024 Sep 06 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE PRESIÓN","1","0","1","1,430,700","1,430,700"
"2024 Sep 06 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Sep 11 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE PRESIÓN","1","0","1","1,430,700","1,430,700"
"2024 Sep 17 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA QUÍMICA","BUENAS PRÁCTICAS DE MEDICIÓN RUTINARIAS: PH Y CONDUCTIVIDAD ELECTROLÍTICA","1","0","1","739,900","739,900"
"2024 Sep 06 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE PRESIÓN","1","0","1","1,430,700","1,430,700"
"2024 Oct 01 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","1,389,900","1,389,900"
"2024 Oct 01 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Oct 01 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Oct 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","1,389,900","1,389,900"
"2024 Oct 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","1,389,900","1,389,900"
"2024 Oct 16 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE GRANDES VOLÚMENES","1","0","1","1,430,700","1,430,700"
"2024 Oct 18 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Oct 18 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Oct 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Oct 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Oct 30 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Oct 31 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","0","1","1","0","0"
"2024 Nov 12 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","0","1","1","0","0"
"2024 Nov 12 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Nov 12 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Nov 12 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Nov 12 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Nov 12 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","VALIDACIÓN Y VERIFICACIÓN DE MÉTODOS FÍSICOS","0","1","1","0","0"
"2024 Nov 19 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA QUÍMICA","BUENAS PRÁCTICAS DE MEDICIÓN RUTINARIAS: PH Y CONDUCTIVIDAD ELECTROLÍTICA","1","0","1","739,900","739,900"
"2024 Jul 31 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Sep 20 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE PRESIÓN","1","0","1","1,430,700","1,430,700"
"2024 Sep 20 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,297,300","2,297,300"
"2024 Sep 20 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA QUÍMICA","BUENAS PRÁCTICAS DE MEDICIÓN RUTINARIAS: PH Y CONDUCTIVIDAD ELECTROLÍTICA","1","0","1","739,900","739,900"
"2024 Sep 24 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","1,389,900","1,389,900"
"2024 Oct 02 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE TEMPERATURA Y HUMEDAD","1","0","1","2,420,500","2,420,500"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","956,600","956,600"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","NÚCLEO TÉCNICO EN METROLOGÍA FÍSICA","METROLOGÍA DE CORRIENTE CONTINUA Y ALTERNA","1","0","1","1,430,700","1,430,700"
"2024 Apr 23 05:00:00 AM","11","BOGOTA, D.C.","11,001","BOGOTA, D.C.","FORMACIÓN BÁSICA EN METROLOGÍA","NORMA NTC-ISO/IEC 17043:2023 REQUISITOS TÉCNICOS Y MÉTODOS ESTADÍSTICOS","1","0","1","1,389,900","1,389,900"
